id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
294,12,message_send,furniture,urban,android,91.2,3,0,0,102.18,0,191,0,0,0,18.8,0
295,6,ad_post,other,urban,web,63.1,7,0,0,341.98,3,66,0,0,0,20.3,0
296,14,ad_post,furniture,urban,ios,71.9,3,0,2,114.84,2,21,0,0,0,6.8,0
297,8,message_send,bikes,,web,41.2,6,0,1,175.99,1,246,0,0,0,10.4,0
298,14,ad_post,furniture,rural,android,116.9,3,0,1,313.82,5,13,0,0,0,17.7,0
299,1,ad_post,bikes,urban,android,81.7,3,0,1,138.9,1,137,0,0,1,21.1,0
300,1,ad_post,electronics,metro,android,189.1,4,1,2,119.21,6,136,0,0,0,12.1,0
301,13,ad_post,electronics,metro,web,180.6,3,0,1,53.89,2,39,0,0,0,9.3,0
302,1,ad_post,electronics,metro,android,31.6,1,1,2,191.44,3,103,0,0,0,22.9,0
303,14,ad_post,fashion,metro,android,122.3,4,0,2,176.34,6,142,0,0,0,20.2,0
304,3,ad_post,electronics,metro,android,62.5,6,0,2,65.08,1,138,0,0,0,25.6,0
305,5,ad_post,phones,urban,android,71.0,3,0,1,778.24,3,96,0,1,0,5.5,0
306,1,ad_post,furniture,rural,android,44.0,4,1,2,95.15,1,23,0,0,0,4.0,0
307,7,message_send,electronics,metro,ios,95.0,1,0,2,160.74,4,100,0,0,0,9.9,0
308,1,ad_post,fashion,,android,126.6,7,0,1,111.41,6,40,0,0,0,80.9,0
309,7,message_send,furniture,metro,ios,159.2,5,0,1,80.28,0,171,0,0,0,11.0,0
310,12,ad_post,phones,urban,android,98.4,4,0,0,134.38,4,19,0,0,0,4.5,0
311,7,message_send,other,metro,android,217.1,4,0,1,43.51,1,179,0,0,0,3.5,0
312,12,ad_post,other,urban,ios,78.8,1,0,1,123.78,3,105,0,0,0,17.4,0
313,2,ad_post,electronics,urban,android,35.7,0,0,0,,2,0,0,0,0,2.2,1
314,7,message_send,other,urban,android,50.3,3,0,2,58.28,2,142,0,0,0,28.5,0
315,7,ad_post,bikes,urban,ios,10.5,2,0,2,356.6,4,119,0,0,0,45.4,0
316,13,message_send,other,metro,ios,183.6,1,0,0,232.81,1,235,0,0,1,102.5,0
317,12,message_send,other,urban,android,50.2,2,0,0,309.35,2,81,1,0,1,,0
318,7,ad_post,bikes,metro,ios,28.6,1,0,1,387.6,4,154,0,0,1,23.5,0
319,11,ad_post,other,metro,android,62.0,3,0,1,106.49,2,153,0,0,0,6.8,0
320,11,ad_post,bikes,rural,android,40.8,4,2,0,215.92,5,73,0,0,1,21.5,1
321,2,ad_post,bikes,metro,android,245.9,3,0,0,95.09,5,97,0,1,0,11.4,0
322,14,ad_post,phones,urban,android,83.5,6,2,0,104.41,4,144,0,0,0,86.9,0
323,13,ad_post,electronics,,android,88.9,1,0,2,147.13,4,62,0,0,1,36.0,0
324,2,message_send,furniture,urban,android,158.9,0,1,0,181.04,2,293,1,0,0,4.8,1
325,5,ad_post,electronics,metro,android,46.4,2,0,2,57.51,1,3,0,0,0,23.5,1
326,8,ad_post,furniture,urban,ios,76.5,1,0,1,72.43,7,128,0,0,0,,0
327,14,message_send,fashion,urban,android,166.9,4,0,1,177.35,4,202,0,0,0,32.1,0
328,4,message_send,phones,urban,ios,47.4,4,0,2,99.38,2,184,0,0,0,30.2,0
329,9,ad_post,furniture,metro,ios,58.7,2,0,1,165.08,5,42,0,0,0,19.6,0
330,9,ad_post,other,urban,ios,229.6,2,0,0,162.48,1,204,0,0,1,16.6,0
331,14,ad_post,other,metro,ios,62.6,5,2,1,178.12,2,143,0,0,0,30.3,1
332,13,ad_post,fashion,urban,android,105.2,3,0,0,322.1,0,108,0,0,0,2.7,0
333,7,message_send,electronics,metro,android,120.7,5,0,1,,3,139,0,0,1,0.6,0
334,11,ad_post,bikes,metro,android,346.2,1,0,1,602.22,2,105,0,0,0,4.9,0
335,10,ad_post,other,urban,android,33.1,1,0,2,233.59,2,38,0,0,1,5.0,0
336,3,ad_post,furniture,rural,web,41.7,5,0,0,106.35,3,146,0,0,0,11.4,0
337,12,message_send,other,urban,ios,127.2,3,0,0,190.23,5,235,0,0,0,40.5,0
338,7,message_send,other,metro,ios,39.1,5,0,0,538.97,4,112,0,0,0,12.0,1
339,6,message_send,fashion,urban,android,58.5,2,0,0,872.73,5,104,0,0,0,18.7,0
340,14,ad_post,fashion,urban,android,53.3,3,0,0,,1,181,0,0,0,44.4,0
341,14,message_send,furniture,metro,ios,30.7,3,0,0,250.1,1,187,0,0,0,7.8,1
342,2,message_send,fashion,metro,ios,46.9,4,0,2,280.87,1,102,0,1,1,16.5,0
343,10,ad_post,other,metro,ios,115.1,2,0,2,624.62,3,90,0,0,1,4.1,0
344,14,ad_post,furniture,metro,ios,24.5,1,0,1,193.37,4,80,0,0,0,14.7,0
345,9,ad_post,furniture,metro,android,66.9,2,0,0,161.11,5,93,0,0,1,15.2,0
346,13,ad_post,furniture,metro,ios,16.3,3,0,1,,2,91,1,0,0,,0
347,14,ad_post,other,urban,android,127.0,2,0,0,81.74,1,143,0,0,0,32.4,0
348,14,ad_post,phones,metro,ios,249.5,1,0,0,214.81,5,196,1,0,0,14.7,0
349,4,ad_post,electronics,metro,ios,45.7,2,1,2,615.94,1,16,0,0,0,53.4,0
350,6,ad_post,phones,urban,android,42.6,2,0,2,,2,89,0,0,0,6.4,0
351,10,ad_post,bikes,metro,android,33.0,3,0,0,,2,0,0,1,0,14.2,0
352,8,message_send,fashion,metro,android,34.7,1,0,0,60.02,2,96,0,0,0,21.7,1
353,14,ad_post,phones,rural,android,55.5,3,0,1,437.33,0,0,0,0,0,70.6,0
354,2,ad_post,furniture,metro,ios,71.6,0,0,2,255.84,1,55,0,0,0,2.7,0
355,5,message_send,fashion,urban,android,133.3,3,0,0,137.5,2,103,0,0,0,6.1,0
356,11,ad_post,other,metro,ios,36.7,2,1,1,248.3,4,185,0,0,0,26.0,0
357,7,ad_post,other,metro,ios,23.2,4,0,1,83.98,3,111,0,0,0,5.7,0
358,13,message_send,phones,urban,ios,18.4,3,0,2,298.98,1,252,0,0,0,26.7,0
359,13,message_send,other,urban,ios,48.6,3,0,0,170.97,4,146,0,0,0,5.6,0
360,13,ad_post,furniture,urban,android,456.5,4,0,0,191.49,3,97,0,0,1,29.0,0
361,12,ad_post,bikes,metro,ios,39.9,5,0,2,243.57,3,45,0,0,0,5.5,0
362,7,ad_post,electronics,metro,ios,22.0,6,0,0,30.99,0,236,0,0,1,12.4,0
363,2,ad_post,furniture,rural,ios,46.3,1,0,0,383.29,4,0,1,0,0,,0
364,3,message_send,other,rural,ios,66.2,3,0,0,199.01,5,133,0,0,0,92.2,0
365,12,ad_post,electronics,metro,web,219.7,5,0,1,62.92,3,74,0,0,1,14.6,0
366,12,ad_post,electronics,metro,android,11.4,2,1,2,141.56,3,115,0,0,1,,1
367,4,ad_post,other,metro,ios,184.3,2,0,0,,1,51,0,1,1,4.8,0
368,11,message_send,other,metro,ios,51.4,4,0,0,339.49,5,106,0,0,0,10.6,1
369,6,message_send,phones,rural,android,111.0,2,0,2,529.09,1,213,0,0,0,6.0,0
370,3,ad_post,fashion,urban,ios,76.1,3,1,0,229.87,1,90,0,1,0,34.2,0
371,12,ad_post,electronics,metro,ios,69.6,2,0,2,100.04,7,148,0,0,1,16.2,1
372,2,ad_post,bikes,urban,web,87.1,2,0,1,173.59,3,19,0,0,0,9.5,0
373,8,message_send,furniture,rural,ios,132.0,4,0,0,192.38,0,141,0,0,0,7.7,0
374,7,ad_post,furniture,rural,ios,24.7,4,0,0,274.22,2,135,1,0,0,10.2,1
375,3,ad_post,fashion,urban,ios,39.3,2,0,1,24.22,2,60,0,0,0,4.8,0
376,4,message_send,other,rural,ios,101.0,1,0,1,25.89,3,185,0,0,0,16.2,0
377,8,ad_post,phones,rural,android,39.1,2,0,0,159.4,3,68,1,0,0,11.9,1
378,3,message_send,electronics,rural,ios,113.3,1,0,2,,4,113,0,0,0,45.1,0
379,1,message_send,phones,rural,ios,32.6,1,0,0,56.89,0,114,0,0,0,8.6,1
380,9,ad_post,other,metro,ios,139.8,5,0,1,121.39,3,122,0,1,0,41.5,0
381,8,ad_post,bikes,metro,android,253.0,4,0,0,186.72,8,17,0,0,1,52.2,0
382,14,ad_post,other,urban,android,63.4,6,0,2,151.46,4,203,0,0,0,4.1,0
383,8,message_send,electronics,rural,ios,164.2,3,0,0,152.49,1,90,1,0,0,2.7,0
384,3,ad_post,bikes,urban,android,97.3,2,0,0,77.2,6,105,0,0,0,15.1,0
385,14,ad_post,phones,urban,ios,74.5,4,0,0,61.56,4,105,0,0,0,30.2,0
386,6,ad_post,bikes,urban,ios,23.7,2,0,1,68.84,4,70,0,0,0,10.5,0
387,1,ad_post,electronics,urban,ios,62.6,1,0,1,263.85,3,74,0,0,0,3.4,0
388,8,message_send,other,urban,ios,190.2,3,0,1,,4,143,0,0,1,7.2,1
389,6,message_send,electronics,rural,web,57.0,5,0,1,355.47,4,97,0,0,1,12.9,0
390,10,ad_post,other,urban,android,16.0,6,0,2,77.99,4,0,0,0,1,130.9,0
391,4,ad_post,electronics,urban,ios,237.8,4,0,0,99.8,2,61,0,0,0,4.1,0
392,4,ad_post,other,rural,ios,71.4,3,0,0,182.57,4,17,0,1,1,49.1,0
393,7,message_send,electronics,rural,android,43.5,4,0,1,109.72,4,215,0,0,1,2.4,0
394,14,ad_post,bikes,,ios,91.8,0,0,0,86.26,2,17,0,0,1,15.8,0
395,14,ad_post,other,,ios,67.2,1,0,1,,6,83,0,0,0,,0
396,5,ad_post,electronics,metro,android,57.5,5,0,0,173.27,5,131,0,0,0,46.1,0
397,1,message_send,electronics,urban,ios,39.6,1,1,0,47.67,3,174,0,0,0,9.8,0
398,9,message_send,phones,metro,ios,222.9,2,0,2,110.63,1,188,0,0,0,13.5,0
399,9,ad_post,phones,urban,android,101.6,4,0,2,627.36,7,43,0,0,1,5.2,0
400,11,ad_post,bikes,urban,android,98.5,3,0,0,162.94,7,92,0,0,0,62.5,0
401,2,ad_post,furniture,metro,android,68.3,1,0,0,378.33,5,34,0,0,0,8.3,0
402,12,ad_post,bikes,metro,android,22.3,3,0,0,139.47,3,67,0,0,1,2.9,1
403,6,ad_post,phones,metro,android,96.3,2,0,1,74.92,5,130,0,0,0,3.8,0
404,7,message_send,furniture,metro,ios,96.2,3,0,2,364.94,3,230,0,0,0,,0
405,4,message_send,furniture,rural,android,76.5,2,0,0,97.54,1,61,1,0,0,7.1,0
406,4,message_send,phones,metro,android,54.2,5,0,2,63.53,2,223,0,0,0,17.3,0
407,14,message_send,furniture,rural,android,168.4,3,0,2,596.88,3,199,0,0,0,19.1,0
408,5,message_send,phones,metro,android,148.7,5,0,2,125.96,0,143,0,0,0,20.2,0
409,13,ad_post,bikes,metro,ios,120.3,4,0,0,106.17,1,17,0,0,0,41.2,0
410,3,message_send,fashion,,android,48.1,1,1,0,410.83,0,175,0,0,0,79.8,0
411,9,ad_post,other,urban,ios,93.6,3,0,0,117.18,2,97,0,0,0,168.0,0
412,4,ad_post,fashion,metro,ios,137.3,4,0,1,512.12,4,143,0,0,1,,0
413,13,message_send,phones,metro,ios,765.2,5,0,0,57.5,4,210,0,0,0,17.8,0
414,5,message_send,furniture,urban,ios,40.7,2,0,0,222.95,4,239,0,1,0,3.5,0
415,8,ad_post,fashion,urban,ios,69.7,5,0,1,390.02,0,86,0,0,0,42.9,0
416,14,ad_post,other,metro,ios,144.0,0,0,1,327.34,1,78,0,1,0,54.6,0
417,4,ad_post,other,rural,android,31.9,4,0,1,159.47,3,137,0,0,0,2.5,0
418,13,ad_post,other,metro,android,53.7,0,0,1,96.07,3,110,0,0,0,61.1,0
419,8,message_send,electronics,metro,android,32.8,7,0,0,392.39,3,200,0,1,1,9.2,0
420,3,ad_post,bikes,metro,android,139.4,5,0,0,88.62,2,196,0,0,0,,0
421,1,ad_post,electronics,rural,ios,168.4,4,0,0,77.7,4,92,0,0,0,30.6,0
422,13,ad_post,other,metro,web,110.6,2,2,0,430.08,1,42,0,0,0,22.0,0
423,5,message_send,furniture,urban,android,74.0,3,0,1,388.14,1,173,0,0,0,9.1,0
424,7,ad_post,electronics,urban,ios,56.8,5,0,2,253.38,4,127,1,0,0,22.9,0
425,12,ad_post,other,rural,ios,365.6,7,0,1,133.18,4,113,0,0,0,18.1,0
426,3,ad_post,other,urban,android,97.6,4,0,0,110.16,6,17,0,0,0,3.7,0
427,14,ad_post,phones,metro,android,559.4,5,0,2,402.86,3,159,0,0,1,55.0,0
428,13,message_send,furniture,rural,android,106.5,1,0,0,139.55,3,206,0,0,0,19.8,0
429,5,ad_post,other,rural,ios,201.9,4,0,1,84.73,2,129,0,0,0,12.3,0
430,11,ad_post,other,urban,android,48.5,5,0,0,,5,186,0,0,0,8.2,0
431,1,ad_post,other,metro,android,98.6,3,0,2,128.87,5,51,0,0,0,21.5,0
432,2,ad_post,other,urban,ios,47.9,2,0,1,89.18,4,82,0,1,0,9.5,0
433,11,ad_post,phones,urban,ios,75.6,4,0,1,72.55,3,110,0,0,0,3.8,0
434,3,ad_post,fashion,urban,android,109.2,2,0,0,685.45,3,152,0,0,1,17.9,0
435,9,message_send,furniture,urban,ios,190.7,4,0,0,103.72,3,23,1,0,1,3.3,0
436,1,ad_post,furniture,metro,android,356.3,3,0,1,403.97,1,64,0,0,0,48.1,0
437,3,ad_post,phones,urban,ios,510.2,0,0,0,92.17,2,79,1,0,0,12.9,0
438,14,message_send,other,metro,android,58.7,9,1,0,419.25,2,107,0,1,0,10.4,0
439,7,message_send,other,rural,ios,41.2,6,0,0,355.08,5,203,0,0,0,21.3,0
440,2,message_send,other,metro,android,18.3,4,0,2,279.97,1,108,0,0,0,15.6,0
441,3,message_send,other,metro,ios,20.4,5,2,0,1010.33,2,161,1,0,0,36.2,1
442,7,message_send,bikes,urban,ios,122.5,1,0,0,271.1,3,123,0,0,0,11.4,0
443,10,message_send,electronics,urban,ios,39.3,1,0,1,85.81,3,131,1,0,0,36.4,0
444,6,ad_post,furniture,metro,web,227.6,2,0,0,90.99,4,84,0,0,0,13.1,0
445,4,ad_post,furniture,,android,96.5,2,0,1,,1,157,1,0,1,17.7,0
446,8,message_send,other,rural,ios,17.8,1,0,2,281.68,3,331,0,0,0,20.8,0
447,4,message_send,other,metro,web,138.7,2,0,0,54.99,1,123,0,0,0,10.6,0
448,6,ad_post,fashion,urban,android,53.1,2,0,0,63.97,4,100,0,0,0,5.2,0
449,10,message_send,other,rural,ios,51.8,4,0,1,231.15,3,253,0,0,0,3.6,0
450,13,ad_post,electronics,rural,android,125.9,1,0,0,127.75,0,139,0,0,1,31.5,0
451,4,ad_post,other,metro,ios,78.4,4,0,0,48.16,7,8,0,0,1,8.5,1
452,5,ad_post,fashion,metro,ios,5.9,3,0,1,87.4,2,0,0,0,0,3.3,0
453,2,message_send,bikes,metro,android,245.6,4,0,1,497.86,2,147,0,0,0,7.0,0
454,9,ad_post,other,urban,web,51.4,5,0,0,54.52,3,23,0,0,0,5.9,0
455,7,message_send,other,urban,android,16.2,5,0,1,363.53,5,226,0,0,0,12.1,0
456,2,ad_post,bikes,metro,ios,310.7,3,0,2,429.55,3,85,0,0,0,2.9,0
457,7,message_send,other,metro,android,46.4,2,0,0,411.99,3,86,1,0,0,21.4,0
458,6,message_send,furniture,urban,ios,97.3,1,0,0,707.4,1,102,0,0,0,8.8,0
459,3,ad_post,fashion,rural,android,24.3,6,0,1,874.51,3,129,0,0,0,16.9,0
460,6,message_send,fashion,metro,web,69.7,2,0,1,329.78,2,229,0,0,0,42.5,0
461,13,ad_post,other,metro,ios,68.2,2,0,0,304.51,2,171,0,0,1,116.5,0
462,6,ad_post,furniture,urban,web,92.1,3,0,0,333.17,1,113,0,0,0,11.6,0
463,8,ad_post,electronics,rural,ios,50.9,5,0,1,87.25,3,118,0,0,0,36.5,0
464,13,ad_post,electronics,rural,web,720.5,1,0,0,288.57,2,74,0,0,0,7.7,0
465,13,ad_post,fashion,urban,ios,21.9,3,0,1,289.06,4,142,0,0,0,65.0,0
466,13,message_send,electronics,metro,ios,36.9,3,0,1,161.67,6,160,0,0,1,3.4,0
467,6,ad_post,fashion,rural,ios,23.2,1,0,0,930.84,3,163,0,0,0,21.0,0
468,4,ad_post,electronics,metro,ios,374.9,3,0,2,226.92,1,81,0,0,0,5.5,0
469,1,message_send,phones,metro,web,126.7,1,0,1,123.62,5,150,0,0,0,11.7,0
470,3,message_send,other,rural,android,64.1,3,0,0,228.66,4,250,0,0,0,19.1,0
471,11,ad_post,other,,android,94.6,1,0,1,285.3,5,14,0,0,0,46.7,0
472,7,ad_post,other,metro,android,60.1,8,0,0,98.58,0,17,0,0,0,11.6,0
473,13,ad_post,furniture,metro,web,52.5,4,1,2,60.96,1,41,0,0,0,13.3,1
474,4,ad_post,bikes,metro,ios,42.8,6,0,2,140.26,5,0,0,1,0,3.3,0
475,12,message_send,electronics,metro,android,52.9,6,0,0,,0,112,0,0,0,4.3,0
476,14,ad_post,fashion,urban,android,29.3,0,0,0,144.42,4,15,1,0,0,6.4,0
477,1,message_send,other,urban,ios,73.8,1,0,2,,0,145,0,0,0,11.4,0
478,1,ad_post,other,urban,android,80.6,4,0,1,228.33,5,0,0,0,1,8.3,0
479,7,message_send,furniture,metro,android,33.8,4,0,1,,3,157,0,0,0,6.2,0
480,8,ad_post,other,rural,ios,508.3,3,0,0,132.27,2,87,0,1,0,,0
481,8,ad_post,phones,metro,ios,147.1,5,0,0,286.67,4,82,0,0,0,13.5,0
482,10,ad_post,phones,urban,ios,217.8,5,0,0,231.72,1,25,1,0,0,257.2,1
483,4,ad_post,bikes,metro,android,99.9,2,0,0,200.92,6,95,0,0,1,97.4,0
484,13,ad_post,fashion,rural,android,27.5,4,0,1,131.05,3,61,0,1,0,4.3,0
485,14,ad_post,electronics,urban,android,63.6,4,0,0,422.44,5,45,0,0,0,4.7,0
486,4,message_send,other,urban,ios,30.3,3,0,2,277.88,1,88,0,0,0,5.3,0
487,12,ad_post,phones,urban,ios,188.4,4,0,2,55.17,1,33,0,0,0,3.3,1
488,3,ad_post,furniture,metro,android,39.1,1,0,2,,2,115,0,0,0,63.2,0
489,5,message_send,electronics,urban,ios,22.1,4,0,1,123.4,0,132,1,0,1,,0
490,4,ad_post,bikes,rural,ios,194.1,1,1,2,1438.84,5,68,0,0,0,7.8,0
491,9,message_send,bikes,,android,70.6,2,0,0,127.42,4,106,1,0,0,5.7,1
492,10,ad_post,phones,metro,ios,156.0,2,0,1,322.89,3,103,0,0,0,12.5,0
493,13,message_send,other,metro,ios,144.1,5,0,2,91.53,6,134,0,0,0,5.7,0
494,7,message_send,furniture,metro,android,39.4,2,1,1,267.28,7,105,0,0,1,6.9,0
495,6,ad_post,other,rural,android,40.1,3,0,1,613.48,3,146,0,1,0,4.4,0
496,10,ad_post,other,urban,android,154.1,2,1,1,192.88,5,139,0,0,0,8.6,0
497,6,ad_post,fashion,urban,android,88.8,4,0,1,163.79,3,156,0,0,0,9.4,0
498,8,message_send,other,rural,ios,122.4,6,1,1,198.71,3,62,0,0,1,144.1,0
499,14,ad_post,furniture,rural,ios,147.4,8,0,2,401.34,5,0,0,0,0,25.5,0
500,14,message_send,fashion,urban,ios,225.7,4,0,2,199.58,3,202,0,1,1,17.4,0
501,9,ad_post,phones,rural,ios,103.1,0,0,2,48.13,3,113,0,0,0,6.0,0
502,6,message_send,furniture,rural,android,95.5,5,0,1,221.54,2,206,0,0,0,4.8,0
503,10,message_send,electronics,metro,android,308.4,6,0,1,106.14,2,111,0,0,0,6.8,0
504,2,ad_post,electronics,urban,ios,49.1,3,0,1,744.66,1,197,0,0,0,14.3,0
505,5,message_send,other,metro,ios,152.1,4,0,0,,4,66,0,0,0,37.1,0
506,7,ad_post,furniture,metro,android,147.6,3,0,2,122.29,2,36,0,0,0,10.9,0
507,6,ad_post,furniture,metro,web,52.6,1,0,0,166.46,4,105,0,0,0,90.2,0
508,5,ad_post,furniture,urban,android,13.3,5,0,1,102.14,7,125,0,0,0,20.8,1
509,2,message_send,other,rural,android,8.8,5,0,1,193.63,1,59,0,0,0,9.5,0
510,3,ad_post,furniture,metro,ios,161.6,2,0,1,312.3,0,161,0,1,0,19.9,0
511,4,ad_post,electronics,metro,android,101.4,0,0,2,142.71,1,200,0,1,1,57.6,0
512,5,ad_post,other,rural,android,14.1,2,0,0,113.65,5,104,0,0,0,12.1,0
513,13,ad_post,bikes,urban,android,64.3,7,0,1,,2,9,0,0,1,20.3,0
514,6,ad_post,other,urban,web,55.0,2,0,1,252.65,2,41,1,0,0,12.8,0
515,10,message_send,other,urban,ios,251.7,3,0,1,123.34,3,157,0,0,1,15.8,0
516,8,message_send,phones,rural,android,19.4,4,0,1,99.4,7,229,0,0,0,8.5,0
517,8,message_send,electronics,rural,ios,42.3,3,0,0,86.37,4,246,0,0,0,9.0,0
518,4,message_send,phones,metro,ios,74.2,2,0,1,368.46,0,210,0,0,0,3.2,0
519,2,ad_post,phones,metro,ios,29.3,7,0,1,44.24,4,0,0,0,0,4.5,0
520,4,ad_post,furniture,rural,android,63.9,3,1,1,122.37,3,95,0,1,0,9.8,0
521,4,ad_post,phones,rural,ios,26.1,2,0,1,1241.66,2,0,0,0,1,2.7,0
522,1,ad_post,fashion,metro,android,6.0,1,0,0,110.98,3,79,0,0,0,13.8,0
523,13,ad_post,electronics,metro,ios,75.6,6,0,0,34.75,5,56,0,0,0,5.7,0
524,2,message_send,other,urban,android,49.4,2,0,0,230.7,6,68,1,0,0,2.4,1
525,9,ad_post,fashion,metro,web,46.4,7,0,0,79.76,4,262,0,0,0,5.8,0
526,4,ad_post,furniture,metro,web,157.1,7,0,1,201.41,3,135,0,0,0,12.5,0
527,12,message_send,other,urban,ios,35.3,1,0,0,208.04,2,111,0,0,0,101.1,0
528,4,ad_post,other,rural,android,127.0,2,1,1,212.47,1,132,1,0,0,1.1,0
529,14,ad_post,other,metro,android,28.0,3,0,0,377.63,2,137,0,0,0,12.1,0
530,13,ad_post,bikes,rural,android,256.2,3,0,0,144.22,2,22,0,0,0,10.7,0
531,13,message_send,fashion,metro,ios,484.6,4,1,2,17.93,1,193,0,0,1,41.9,0
532,4,ad_post,furniture,urban,ios,57.7,2,1,1,125.52,4,138,0,0,0,20.1,0
533,6,ad_post,electronics,rural,ios,97.5,1,0,0,146.87,3,147,0,1,0,,1
534,14,ad_post,electronics,urban,android,44.7,6,1,2,65.8,2,114,0,0,0,4.2,0
535,11,ad_post,furniture,metro,android,119.4,5,0,1,182.55,5,46,0,1,1,5.2,0
536,5,ad_post,phones,metro,ios,110.5,2,0,2,579.9,5,90,0,0,0,2.0,0
537,1,ad_post,phones,urban,android,35.5,5,1,0,146.24,2,94,0,0,0,4.5,0
538,11,ad_post,bikes,urban,ios,41.1,2,0,0,141.97,2,169,0,0,0,17.4,1
539,14,ad_post,fashion,metro,android,154.4,4,0,2,379.6,3,190,0,0,0,36.9,0
540,6,ad_post,bikes,metro,android,81.9,0,0,0,109.01,2,108,0,0,0,,0
541,6,ad_post,furniture,metro,android,27.5,4,0,2,111.24,4,39,0,0,0,5.2,0
542,9,message_send,furniture,,ios,68.4,2,0,1,187.78,1,167,0,0,0,10.0,0
543,6,message_send,electronics,metro,ios,55.7,3,1,0,107.43,5,220,0,0,0,7.6,0
544,2,ad_post,fashion,rural,web,151.7,2,0,1,37.54,0,73,0,0,0,6.5,0
545,7,message_send,other,,android,121.5,2,0,0,125.49,1,131,0,0,0,39.4,0
546,14,message_send,bikes,urban,ios,37.4,7,0,0,134.6,6,207,0,0,0,9.5,0
547,9,ad_post,other,,ios,116.8,1,0,1,550.75,7,17,0,0,1,25.0,0
548,13,message_send,bikes,urban,android,28.6,4,0,1,415.15,1,164,0,0,0,24.5,0
549,13,ad_post,bikes,metro,ios,14.9,6,0,0,,3,161,0,0,0,7.3,1
550,9,ad_post,fashion,metro,android,606.9,3,1,1,192.08,4,64,0,1,1,25.4,0
551,10,ad_post,bikes,urban,web,94.4,2,0,2,119.61,3,0,0,0,0,31.4,0
552,8,ad_post,other,rural,ios,210.2,2,0,1,25.39,4,44,0,0,0,13.4,0
553,4,ad_post,electronics,metro,android,104.5,1,0,1,113.33,3,103,0,0,1,14.1,0
554,5,message_send,other,metro,android,211.2,4,0,2,14.18,7,201,0,0,0,0.6,0
555,9,message_send,furniture,urban,android,70.3,2,1,1,178.24,4,151,0,0,0,14.5,0
556,11,ad_post,electronics,urban,ios,13.3,4,0,0,138.14,2,137,0,0,0,32.7,0
557,6,ad_post,electronics,rural,ios,56.5,2,0,0,66.08,2,100,0,0,0,1.9,0
558,9,ad_post,furniture,metro,android,134.7,1,0,0,195.6,2,176,1,0,1,11.8,0
559,4,message_send,bikes,rural,android,35.5,6,0,1,112.3,3,137,0,0,1,20.4,0
560,13,message_send,other,metro,android,90.4,1,0,1,97.15,6,187,1,0,0,11.6,0
561,11,ad_post,fashion,urban,web,73.8,3,0,2,89.63,2,88,0,1,0,17.3,0
562,11,ad_post,electronics,,ios,7.1,5,0,1,,5,126,0,0,0,11.5,0
563,4,message_send,bikes,metro,android,47.0,3,1,2,43.34,4,180,0,0,0,16.1,0
564,6,ad_post,other,metro,android,39.2,5,0,0,321.11,5,164,0,0,0,36.1,0
565,9,ad_post,other,rural,android,45.1,1,1,0,21.94,3,96,0,0,0,16.0,0
566,6,ad_post,other,urban,android,115.9,2,0,0,83.13,5,232,0,0,0,15.7,0
567,13,message_send,other,urban,android,23.4,4,0,1,83.24,4,111,0,0,0,26.2,0
568,7,ad_post,bikes,metro,android,52.5,2,0,2,161.9,1,147,0,0,0,56.7,0
569,10,message_send,electronics,rural,ios,162.3,2,0,1,55.62,3,334,0,0,0,5.1,0
570,13,ad_post,other,urban,ios,164.0,3,0,0,,2,109,0,0,0,,0
571,11,ad_post,fashion,metro,ios,113.8,3,1,1,111.76,3,179,0,0,0,,0
572,14,message_send,other,rural,android,50.9,4,0,0,55.35,3,59,0,0,0,8.4,0
573,12,ad_post,furniture,metro,android,588.4,1,0,0,57.75,4,74,0,0,0,100.2,0
574,1,ad_post,other,metro,android,40.6,1,0,2,416.18,4,106,0,0,0,13.5,0
575,8,ad_post,other,metro,web,15.2,3,0,0,179.13,3,99,0,0,0,24.2,0
576,8,ad_post,electronics,metro,android,482.7,1,0,0,139.54,2,23,0,0,0,54.4,0
577,9,ad_post,furniture,urban,web,30.6,5,0,2,247.91,1,64,0,0,0,3.7,0
578,13,ad_post,other,metro,android,19.4,1,0,1,671.13,2,107,0,0,0,110.1,0
579,12,message_send,furniture,,android,13.2,5,1,1,156.11,2,233,0,0,1,163.1,0
580,9,message_send,bikes,rural,ios,33.1,0,0,0,953.78,0,126,0,0,1,4.6,0
581,5,ad_post,bikes,metro,web,61.8,2,0,1,129.86,1,59,0,0,0,,0
582,12,ad_post,furniture,urban,ios,105.9,1,1,1,139.51,5,113,0,0,1,,0
583,11,message_send,electronics,rural,android,490.0,2,0,1,517.01,3,227,0,0,0,18.1,0
584,4,message_send,phones,urban,android,248.9,2,0,0,156.31,3,44,0,1,0,4.6,0
585,3,ad_post,other,metro,android,39.7,0,0,0,60.58,3,71,0,0,1,6.6,0
586,4,message_send,other,metro,ios,45.3,2,0,0,98.02,0,86,0,0,1,4.1,0
587,2,message_send,bikes,rural,android,266.4,1,0,0,14.39,5,322,1,0,0,110.4,0
588,14,ad_post,furniture,metro,ios,205.2,3,0,2,151.34,1,99,0,0,0,6.2,0
589,10,message_send,other,,android,22.8,6,0,2,112.86,4,54,0,1,1,1.3,0
