id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min
1236,5,ad_post,other,metro,android,11.1,1,1,0,95.14,4,60,0,0,0,28.4
1237,1,ad_post,phones,rural,android,212.4,1,0,0,122.3,3,105,0,1,1,49.8
1238,1,ad_post,phones,rural,web,28.1,3,0,1,79.14,2,83,0,0,0,21.4
1239,3,ad_post,furniture,urban,ios,61.7,1,0,0,89.89,2,86,0,0,0,9.0
1240,1,ad_post,bikes,urban,android,97.4,3,0,1,107.49,2,0,0,0,1,14.8
1241,3,ad_post,bikes,,web,496.3,7,0,0,62.62,4,103,0,0,0,43.0
1242,3,ad_post,bikes,,android,43.0,6,0,1,14.04,4,19,0,0,0,8.3
1243,1,ad_post,furniture,metro,android,30.5,10,0,0,174.37,3,63,0,0,0,17.7
1244,1,ad_post,electronics,urban,ios,30.7,2,0,0,274.6,1,89,0,0,1,5.2
1245,1,ad_post,bikes,rural,ios,43.0,6,0,0,115.68,0,139,0,0,0,4.1
1246,5,ad_post,fashion,urban,android,26.1,3,0,1,242.36,6,118,0,0,0,54.3
1247,3,ad_post,bikes,rural,ios,69.0,5,0,1,93.34,0,84,0,0,0,22.7
1248,5,ad_post,furniture,metro,android,64.1,2,1,2,110.52,9,108,0,0,0,
1249,4,ad_post,electronics,urban,android,9.2,3,0,2,104.89,4,130,0,0,0,31.9
1250,1,message_send,bikes,rural,android,203.9,3,0,1,91.93,4,275,1,0,0,14.6
1251,3,ad_post,other,urban,android,11.0,2,0,0,155.2,2,105,0,0,1,
1252,1,ad_post,furniture,metro,ios,20.2,2,1,0,217.3,1,63,0,0,0,19.6
1253,4,ad_post,bikes,urban,android,20.0,4,0,2,,6,79,0,0,0,9.2
1254,4,message_send,electronics,urban,ios,49.5,3,0,1,360.59,0,156,0,0,0,70.1
1255,4,ad_post,fashion,metro,android,61.2,4,0,0,389.36,4,71,0,0,0,18.2
1256,1,message_send,bikes,metro,ios,103.9,1,0,0,224.32,3,92,0,0,0,3.8
1257,1,ad_post,electronics,metro,android,44.5,3,0,2,292.63,6,88,0,0,0,25.0
1258,1,message_send,phones,metro,ios,258.5,4,1,0,22.26,4,181,0,0,0,74.7
1259,3,ad_post,furniture,metro,android,78.7,2,0,1,182.54,3,37,0,0,0,4.1
1260,3,ad_post,bikes,metro,ios,9.9,1,0,0,89.42,4,152,0,0,0,7.1
1261,2,ad_post,furniture,rural,android,96.7,5,1,0,179.62,2,166,0,0,0,6.6
1262,4,ad_post,furniture,metro,ios,26.1,5,0,2,240.04,4,120,0,1,1,2.9
1263,4,message_send,fashion,metro,android,83.0,1,0,0,77.98,1,184,0,0,0,6.0
1264,2,ad_post,bikes,metro,android,20.8,2,1,0,285.81,3,155,0,0,0,9.7
1265,2,ad_post,furniture,urban,ios,15.5,2,0,1,281.45,2,51,0,0,0,14.1
1266,5,message_send,bikes,metro,ios,48.4,5,0,1,470.07,2,116,0,1,0,12.0
1267,4,ad_post,electronics,metro,android,69.6,1,0,0,91.14,4,0,0,0,1,41.4
1268,4,message_send,furniture,metro,web,16.9,2,0,1,,1,217,0,1,0,7.1
1269,2,ad_post,other,urban,android,125.0,6,1,0,536.45,2,108,0,0,1,1.5
1270,1,message_send,bikes,urban,android,17.7,2,0,0,85.24,5,184,0,0,0,8.3
1271,5,message_send,furniture,metro,android,50.0,4,0,0,,2,72,0,0,1,17.4
1272,3,ad_post,other,metro,android,65.4,2,0,0,84.09,3,163,0,0,0,28.7
1273,1,message_send,furniture,metro,ios,11.7,1,0,0,15.11,1,294,0,0,0,134.4
1274,5,ad_post,bikes,metro,ios,50.4,2,0,0,876.07,2,86,0,0,0,124.9
1275,2,message_send,phones,urban,android,113.0,2,0,2,42.69,3,191,0,0,0,
1276,2,message_send,other,metro,android,71.1,3,0,0,150.05,4,215,0,1,0,2.8
1277,2,ad_post,electronics,metro,ios,8.4,4,0,0,,2,72,0,0,0,7.8
1278,4,message_send,fashion,rural,web,74.7,5,0,2,93.46,1,151,0,0,0,3.5
1279,3,ad_post,other,rural,android,35.9,4,0,0,280.27,3,194,0,0,0,3.8
1280,1,ad_post,phones,metro,android,33.6,3,0,2,180.06,4,179,0,0,0,60.6
1281,3,ad_post,other,rural,ios,192.9,8,0,0,53.9,0,86,0,0,1,20.3
1282,4,message_send,electronics,,android,15.4,4,0,0,432.9,1,313,0,1,0,16.3
1283,3,ad_post,other,rural,android,14.5,3,0,0,282.44,6,74,0,0,0,
1284,1,ad_post,phones,metro,android,88.3,2,0,0,282.8,2,92,0,0,1,11.1
1285,4,ad_post,other,metro,android,80.8,1,0,0,112.36,4,84,0,0,0,17.4
1286,3,message_send,phones,metro,android,53.4,4,0,0,47.91,2,63,0,1,1,6.6
1287,4,ad_post,other,rural,android,50.8,1,1,0,46.43,2,71,0,0,0,8.4
1288,5,ad_post,electronics,urban,android,30.0,3,0,1,59.39,9,75,0,0,0,15.9
1289,2,ad_post,phones,,ios,111.5,1,0,1,162.1,1,199,0,0,1,3.9
1290,5,ad_post,fashion,rural,ios,14.9,1,1,1,736.86,1,215,1,0,0,3.4
1291,1,ad_post,furniture,metro,android,55.9,3,0,1,98.39,0,15,0,1,1,98.1
1292,4,ad_post,bikes,metro,android,79.3,5,1,1,,3,44,0,1,0,9.3
1293,5,message_send,furniture,metro,ios,89.0,4,0,2,258.66,2,187,0,0,0,6.9
1294,3,message_send,other,metro,ios,14.4,3,1,0,120.19,0,170,0,0,0,43.3
1295,1,ad_post,electronics,metro,web,107.9,4,0,0,69.5,4,91,0,1,1,40.1
1296,1,ad_post,other,rural,ios,247.2,5,0,0,247.44,0,186,0,0,0,6.9
1297,2,ad_post,phones,urban,web,55.7,4,0,0,90.19,2,52,0,0,0,17.9
1298,2,ad_post,phones,rural,android,136.7,2,0,1,93.87,3,112,1,0,0,2.8
1299,5,message_send,furniture,,android,64.9,5,0,0,870.99,4,205,0,0,0,67.7
1300,3,ad_post,furniture,urban,ios,44.2,4,0,0,66.92,3,66,0,1,0,
1301,3,message_send,other,metro,android,14.1,3,0,0,207.02,1,95,0,1,0,4.4
1302,4,ad_post,fashion,urban,android,72.7,4,0,0,45.4,2,136,0,0,0,64.5
1303,2,ad_post,fashion,metro,ios,26.4,7,0,0,183.07,0,30,0,0,0,1.0
1304,4,ad_post,bikes,metro,android,135.6,4,0,0,61.15,3,154,0,0,0,3.2
1305,5,ad_post,electronics,urban,ios,82.3,3,1,1,102.44,3,0,0,0,1,128.0
1306,5,message_send,furniture,metro,android,496.5,6,1,1,39.45,5,204,0,0,0,26.9
1307,1,message_send,other,rural,android,33.9,3,0,1,131.94,1,174,0,0,0,4.6
1308,3,ad_post,furniture,urban,android,74.2,1,0,2,78.64,2,183,0,0,0,15.9
1309,4,ad_post,phones,urban,android,47.0,2,0,0,21.78,5,84,0,0,1,8.9
1310,2,ad_post,fashion,,android,180.8,1,0,0,40.0,3,137,0,0,0,77.8
1311,1,ad_post,bikes,urban,android,32.2,2,0,0,112.14,3,0,0,0,0,21.8
1312,4,ad_post,fashion,urban,android,252.6,1,0,1,43.28,4,83,0,0,1,14.5
1313,3,ad_post,bikes,metro,ios,71.2,5,0,0,243.05,3,151,0,0,1,4.3
1314,3,message_send,furniture,urban,android,150.5,2,0,0,44.08,4,223,0,0,0,5.5
1315,3,ad_post,bikes,metro,android,41.0,3,1,2,153.52,1,140,0,0,1,5.2
1316,3,ad_post,furniture,metro,android,34.9,1,0,0,423.89,2,160,0,0,0,5.9
1317,3,ad_post,electronics,urban,android,25.5,1,0,0,100.85,1,29,0,0,0,8.1
1318,5,ad_post,phones,rural,android,38.1,3,0,0,348.87,10,139,0,1,1,11.8
1319,5,ad_post,electronics,rural,android,26.0,4,0,0,1128.8,1,81,0,0,0,2.2
1320,2,ad_post,other,rural,ios,102.3,4,0,0,159.36,2,120,0,0,0,34.5
1321,5,ad_post,furniture,metro,ios,82.9,4,0,0,194.31,2,62,0,0,1,15.9
1322,1,ad_post,phones,rural,ios,138.1,6,0,0,54.57,2,101,0,0,1,20.5
1323,4,ad_post,electronics,metro,ios,55.2,1,0,1,305.2,4,165,1,0,0,4.1
1324,5,ad_post,electronics,,android,37.7,9,0,0,156.81,4,22,0,0,0,73.1
1325,3,ad_post,fashion,urban,android,213.0,4,0,0,96.32,4,106,0,0,1,8.1
1326,3,message_send,phones,urban,android,26.4,3,2,1,44.12,1,140,0,0,0,7.3
1327,2,message_send,electronics,rural,android,33.3,3,0,0,20.65,2,200,0,0,0,78.3
1328,2,message_send,other,metro,ios,19.5,3,2,1,73.44,2,87,0,0,0,31.2
1329,4,message_send,furniture,urban,android,32.2,4,0,0,241.96,1,184,0,0,0,17.4
1330,1,message_send,other,rural,android,100.1,4,0,0,,1,155,1,0,0,14.3
1331,4,ad_post,electronics,,android,15.8,4,0,0,106.42,4,95,0,0,0,45.7
1332,3,ad_post,phones,metro,android,48.1,2,1,1,409.7,4,74,0,1,1,4.3
1333,3,message_send,other,urban,android,100.0,1,0,1,,3,240,0,0,1,30.2
1334,1,message_send,furniture,metro,android,12.6,2,1,0,61.51,1,206,0,0,0,
1335,4,ad_post,electronics,urban,web,43.3,3,0,1,911.07,1,155,0,0,0,5.5
1336,3,message_send,bikes,,ios,26.5,6,1,1,176.2,4,215,0,0,0,2.2
1337,5,ad_post,furniture,urban,android,343.9,0,0,1,90.36,5,202,0,0,0,29.1
1338,3,ad_post,phones,metro,android,62.6,5,0,1,194.55,5,94,0,0,1,
1339,5,message_send,electronics,urban,android,96.0,2,0,2,273.29,3,112,0,0,0,30.4
1340,4,message_send,electronics,metro,android,15.2,2,2,1,380.92,2,196,0,0,0,8.6
1341,1,ad_post,electronics,rural,android,82.6,2,1,0,128.52,3,43,0,0,0,2.0
1342,5,message_send,electronics,,ios,38.0,1,0,0,555.83,1,206,0,1,1,
1343,4,message_send,electronics,metro,web,214.6,3,0,1,226.21,0,352,0,1,0,61.4
1344,5,message_send,electronics,metro,android,146.9,1,0,0,156.75,0,164,0,0,0,3.3
1345,5,ad_post,electronics,urban,ios,58.6,3,1,1,95.48,2,127,0,0,0,49.0
1346,4,ad_post,phones,metro,android,12.2,4,0,0,,5,19,0,0,1,33.9
1347,3,ad_post,furniture,rural,ios,57.5,0,0,0,415.4,0,58,1,0,0,103.7
1348,4,message_send,electronics,,web,155.2,4,0,0,120.78,5,237,0,0,0,17.3
1349,4,message_send,other,urban,android,21.4,10,0,1,125.45,4,158,0,0,0,68.5
1350,1,message_send,other,metro,android,87.0,2,0,0,332.34,2,89,0,0,0,12.0
1351,2,message_send,other,metro,android,19.9,4,0,0,107.07,5,286,0,0,1,35.7
1352,1,ad_post,electronics,metro,ios,151.8,0,0,1,468.47,4,58,0,0,0,15.6
1353,4,ad_post,phones,urban,web,61.9,2,0,0,120.26,3,25,0,0,0,14.3
1354,2,ad_post,furniture,metro,web,52.9,6,0,2,108.8,4,58,0,0,0,
1355,4,ad_post,other,urban,web,99.3,6,1,1,359.26,3,80,0,0,1,5.5
1356,1,ad_post,electronics,metro,android,22.4,4,0,0,169.56,2,140,0,0,0,7.1
1357,5,message_send,other,metro,ios,160.6,5,0,2,208.77,3,131,0,1,1,28.2
1358,1,ad_post,fashion,metro,android,64.5,2,0,0,321.98,2,125,0,0,1,6.7
1359,5,message_send,phones,metro,web,172.7,1,0,0,101.87,2,164,0,0,0,14.5
1360,3,ad_post,electronics,metro,android,110.1,2,0,1,261.48,3,57,0,0,0,
1361,1,ad_post,bikes,urban,ios,126.0,4,0,0,68.44,6,82,0,0,1,5.0
1362,3,message_send,furniture,metro,ios,43.5,3,0,0,26.59,5,185,0,1,1,16.5
1363,5,message_send,furniture,urban,android,22.6,2,0,2,,1,61,0,0,1,9.1
1364,2,message_send,bikes,rural,android,85.8,6,0,0,,2,126,0,0,0,14.4
1365,5,message_send,bikes,,ios,19.3,1,0,0,48.82,0,87,0,0,1,6.7
1366,4,message_send,other,,ios,14.6,3,0,1,158.51,1,138,0,1,0,5.5
1367,4,ad_post,bikes,metro,android,44.6,1,0,1,158.05,4,79,0,0,0,9.3
1368,4,message_send,other,metro,android,109.6,2,0,1,38.2,0,189,0,0,0,
1369,3,message_send,bikes,metro,android,7.7,4,0,2,84.79,2,131,0,1,0,86.0
1370,5,ad_post,other,urban,android,5.2,3,0,0,269.65,2,32,0,0,0,41.6
1371,3,message_send,furniture,rural,android,50.2,7,0,1,46.65,1,79,0,0,0,61.7
1372,4,ad_post,electronics,urban,android,23.6,4,0,1,246.56,4,140,0,0,0,20.0
1373,5,ad_post,other,,android,168.3,7,0,0,376.12,2,117,0,0,0,5.0
1374,1,ad_post,electronics,metro,web,27.1,2,0,2,153.94,4,108,0,0,0,32.4
1375,5,message_send,furniture,metro,android,135.4,4,0,0,62.12,2,107,0,0,0,8.7
1376,5,ad_post,phones,metro,android,67.6,3,0,1,106.0,3,41,0,1,0,8.7
1377,1,ad_post,electronics,urban,ios,109.5,4,0,1,112.52,4,152,1,0,0,6.6
1378,2,ad_post,electronics,metro,android,512.5,5,1,1,204.29,2,121,0,1,0,10.6
1379,1,ad_post,other,metro,android,138.5,0,0,0,93.54,6,78,0,0,0,
1380,5,ad_post,bikes,urban,android,14.7,2,0,0,102.59,3,94,0,0,0,3.5
1381,4,ad_post,fashion,metro,android,197.7,5,0,0,36.09,4,73,0,0,0,12.9
1382,5,ad_post,bikes,rural,android,109.6,4,0,0,115.03,2,81,0,0,0,82.2
1383,3,ad_post,electronics,metro,android,474.1,1,0,1,75.09,4,156,0,0,0,13.8
1384,5,message_send,bikes,metro,android,48.2,3,0,2,105.91,3,107,0,1,0,55.0
1385,5,ad_post,furniture,rural,ios,27.7,2,0,0,,4,76,0,1,0,53.6
1386,5,message_send,bikes,metro,android,17.1,0,0,2,41.92,1,267,0,0,1,4.5
1387,5,ad_post,phones,metro,android,267.8,7,0,0,89.35,2,212,0,0,0,9.5
1388,3,ad_post,furniture,metro,android,146.4,3,0,1,175.44,2,35,0,0,0,
1389,5,ad_post,furniture,,android,30.0,1,0,2,267.07,5,90,0,0,0,4.6
1390,4,message_send,other,metro,android,6.5,2,0,0,196.92,3,93,0,0,0,6.7
1391,3,ad_post,furniture,urban,android,39.4,1,0,1,298.28,3,131,0,1,0,11.8
1392,1,ad_post,furniture,metro,ios,68.0,3,0,0,,2,2,0,0,0,
1393,3,ad_post,phones,metro,ios,47.6,0,0,2,,1,187,0,0,0,24.9
1394,3,ad_post,other,urban,ios,69.4,4,1,0,188.22,5,162,0,0,0,14.9
1395,4,ad_post,electronics,metro,android,16.0,2,0,0,1117.0,1,79,0,0,0,11.8
1396,2,message_send,phones,rural,ios,126.4,2,0,1,166.88,1,245,0,0,0,6.4
1397,2,ad_post,bikes,urban,ios,13.3,1,0,0,82.4,4,50,0,0,1,22.0
1398,5,message_send,other,rural,android,31.4,3,1,0,235.12,1,189,1,1,0,13.9
1399,4,message_send,fashion,metro,android,101.1,2,0,0,147.57,3,83,1,0,1,7.5
1400,4,message_send,electronics,metro,android,34.8,0,0,1,398.28,2,126,0,1,1,1.3
1401,5,message_send,other,urban,android,57.4,5,0,1,,0,157,0,0,0,6.8
1402,1,ad_post,electronics,,ios,30.3,6,0,0,,4,87,0,0,0,57.4
1403,1,message_send,furniture,rural,ios,40.1,2,1,1,362.35,2,210,0,0,1,50.9
1404,5,ad_post,electronics,urban,ios,17.5,5,0,0,110.8,5,79,0,0,0,
1405,2,ad_post,bikes,metro,ios,27.9,4,0,1,89.46,0,101,0,0,0,3.9
1406,3,ad_post,other,metro,ios,133.0,1,0,1,123.1,5,102,0,0,0,12.8
1407,1,ad_post,furniture,,ios,150.5,1,1,0,95.55,1,129,0,0,1,7.4
1408,2,message_send,electronics,urban,ios,222.4,1,1,1,168.24,3,203,1,0,1,6.5
1409,1,message_send,other,urban,android,9.2,4,0,0,192.31,3,96,0,1,1,4.8
1410,1,ad_post,phones,urban,web,78.9,2,0,1,197.52,2,0,1,0,0,12.2
1411,3,message_send,fashion,metro,ios,74.3,5,0,1,226.0,5,184,0,0,1,23.5
1412,3,ad_post,electronics,urban,android,15.6,4,0,0,103.04,2,155,0,0,0,5.8
1413,5,ad_post,phones,rural,web,36.6,5,0,0,33.97,2,0,0,1,0,8.8
1414,1,ad_post,furniture,metro,ios,208.5,3,0,0,173.92,2,49,0,0,0,58.9
1415,5,ad_post,furniture,metro,ios,66.3,3,0,1,134.01,5,70,0,0,1,5.9
1416,5,ad_post,furniture,metro,ios,76.5,5,0,1,185.79,3,64,0,0,0,24.3
1417,5,ad_post,fashion,rural,ios,71.1,2,0,0,209.6,3,149,0,0,0,11.0
1418,2,ad_post,bikes,metro,android,89.7,2,0,0,369.73,4,125,0,0,0,11.7
1419,2,message_send,other,metro,android,14.3,2,0,0,329.79,2,175,0,0,0,4.6
1420,5,ad_post,electronics,urban,ios,52.2,1,0,2,44.33,7,106,0,0,1,8.0
1421,4,message_send,other,metro,android,224.5,5,0,0,100.74,3,211,0,0,0,103.0
1422,2,ad_post,furniture,metro,android,24.7,3,0,1,,1,127,0,0,0,
1423,1,message_send,phones,,ios,118.5,1,0,0,324.34,1,202,0,0,0,46.1
1424,2,ad_post,fashion,urban,ios,46.0,1,0,1,362.89,4,0,0,0,0,152.0
1425,2,ad_post,other,urban,ios,45.8,4,0,1,165.41,3,96,0,0,0,9.9
1426,5,ad_post,phones,metro,android,22.9,5,0,1,20.22,4,64,0,0,0,8.9
1427,4,ad_post,electronics,urban,android,38.8,1,0,2,327.99,1,105,0,0,0,46.1
1428,3,message_send,bikes,metro,ios,34.9,6,0,2,170.52,4,78,0,0,0,7.8
1429,5,message_send,bikes,metro,android,25.2,2,0,0,239.53,6,118,0,1,0,3.2
1430,3,ad_post,other,,android,338.5,4,0,0,,4,45,0,0,0,
1431,3,ad_post,furniture,metro,android,280.7,7,0,1,277.8,6,136,0,0,0,4.1
1432,5,ad_post,electronics,urban,android,43.8,2,1,1,,3,105,0,0,0,11.9
1433,5,ad_post,fashion,rural,android,379.5,2,0,0,99.97,3,61,0,0,0,35.6
1434,5,ad_post,other,rural,android,29.0,4,0,0,,1,112,0,0,0,7.5
1435,5,ad_post,electronics,urban,android,55.1,1,0,0,69.29,5,154,0,0,0,7.0
1436,1,ad_post,other,metro,android,50.5,0,0,0,126.44,4,33,0,0,1,20.8
1437,4,ad_post,other,rural,android,29.6,2,0,2,108.58,1,48,1,0,0,
1438,2,ad_post,furniture,rural,android,299.8,4,0,1,121.32,3,185,0,0,0,3.9
1439,2,ad_post,phones,rural,android,88.8,2,0,0,317.5,5,55,0,0,1,2.6
1440,4,ad_post,phones,,ios,38.6,4,0,1,215.56,5,194,0,0,0,2.5
1441,3,ad_post,other,urban,ios,35.7,2,0,2,401.92,3,94,0,0,1,3.4
1442,1,ad_post,other,metro,android,117.9,5,1,1,,2,116,0,0,1,
1443,1,ad_post,electronics,metro,ios,8.2,0,0,2,81.27,2,67,0,0,0,9.1
1444,5,ad_post,electronics,,web,83.7,3,0,1,,1,185,0,0,0,25.4
1445,5,message_send,bikes,metro,ios,18.4,2,0,0,200.67,0,38,0,0,1,4.6
1446,5,ad_post,electronics,,android,10.8,5,0,0,142.87,1,86,0,0,0,78.3
1447,5,ad_post,phones,urban,android,162.3,1,0,2,45.03,3,86,1,1,0,4.8
1448,4,ad_post,other,urban,ios,6.0,2,1,1,,2,4,0,0,0,20.1
1449,1,message_send,electronics,metro,android,154.3,1,0,0,58.14,0,233,0,0,0,7.7
1450,2,ad_post,furniture,metro,android,28.6,2,0,2,136.61,4,69,0,0,1,32.4
1451,2,ad_post,other,metro,android,11.5,3,0,1,218.99,2,189,0,0,0,4.6
1452,5,ad_post,bikes,metro,android,28.3,4,0,1,54.19,3,49,0,1,0,1.2
1453,5,message_send,other,metro,web,71.4,1,0,1,411.1,4,34,0,0,1,28.8
1454,4,message_send,other,urban,android,129.4,2,0,1,137.33,3,166,0,0,0,
1455,1,ad_post,electronics,metro,android,44.9,3,1,0,594.66,3,91,0,0,0,19.8
1456,3,ad_post,furniture,metro,android,59.5,6,0,1,201.43,2,159,0,0,0,22.6
1457,4,ad_post,bikes,rural,ios,47.5,1,0,0,85.28,3,108,0,0,0,14.5
1458,4,message_send,furniture,,ios,228.4,1,0,0,130.4,2,181,0,0,0,2.7
1459,3,ad_post,electronics,rural,android,42.8,4,0,0,126.55,4,52,0,0,0,22.6
1460,3,ad_post,phones,urban,android,10.9,0,0,2,37.85,2,61,0,0,0,9.1
1461,3,message_send,electronics,metro,android,24.1,3,0,0,57.07,2,108,0,0,0,57.6
1462,1,ad_post,electronics,rural,ios,73.5,2,0,0,112.29,5,87,1,0,0,14.6
1463,3,ad_post,bikes,urban,ios,43.1,3,0,1,266.73,0,1,0,0,0,17.9
1464,1,ad_post,electronics,urban,ios,296.6,3,0,1,601.58,2,42,0,1,0,14.1
1465,2,message_send,furniture,metro,ios,18.4,6,0,0,364.06,2,110,0,0,0,5.3
1466,3,ad_post,bikes,urban,android,43.5,3,0,0,448.93,6,184,0,0,0,9.5
1467,2,message_send,furniture,rural,web,122.6,5,0,0,213.52,0,90,0,0,0,16.3
1468,4,ad_post,furniture,metro,ios,19.6,1,0,1,128.3,3,14,0,0,0,15.9
1469,2,message_send,other,urban,web,45.4,4,0,1,83.47,3,59,0,0,0,92.4
1470,3,ad_post,furniture,metro,ios,17.4,0,0,1,315.85,3,143,0,0,1,18.1
1471,5,ad_post,other,metro,android,10.3,1,0,0,109.64,6,0,0,0,1,30.5
1472,5,ad_post,other,metro,ios,79.3,1,0,1,264.57,3,63,0,0,0,
1473,3,message_send,furniture,urban,android,261.6,2,0,1,133.43,4,134,0,0,0,9.8
1474,2,message_send,other,metro,android,240.6,4,0,1,110.13,3,131,0,0,0,8.9
1475,1,ad_post,furniture,metro,ios,9.8,4,0,2,115.9,4,88,0,0,0,68.4
1476,1,ad_post,phones,metro,ios,114.1,3,0,0,351.43,2,117,0,0,0,
1477,5,ad_post,other,rural,android,24.7,3,0,0,217.84,1,67,0,0,0,
1478,2,ad_post,bikes,urban,ios,43.2,6,0,1,138.43,1,115,0,1,0,26.9
1479,1,ad_post,furniture,urban,android,62.3,4,0,1,71.85,1,159,0,0,1,9.0
1480,2,message_send,other,rural,android,3.7,3,1,0,,3,100,0,0,0,13.9
1481,2,message_send,bikes,urban,ios,25.3,1,0,0,227.55,2,180,1,0,0,3.2
1482,4,ad_post,furniture,urban,android,104.6,0,0,2,204.96,1,140,0,0,0,2.4
1483,1,ad_post,other,rural,ios,35.8,3,0,1,234.13,3,149,0,0,0,3.6
1484,4,message_send,bikes,,ios,127.0,1,1,1,86.37,3,170,0,1,0,6.0
1485,2,ad_post,electronics,rural,ios,169.5,2,0,1,136.41,0,90,0,1,0,6.4
1486,5,ad_post,other,metro,ios,47.4,4,1,1,250.36,1,87,0,0,0,6.3
1487,1,ad_post,other,metro,android,200.9,2,0,1,,1,158,0,0,1,13.8
1488,4,ad_post,electronics,metro,android,26.4,0,1,1,,2,0,0,0,0,11.5
1489,1,message_send,fashion,urban,web,62.1,7,0,2,154.91,6,226,0,0,0,15.0
1490,5,ad_post,fashion,rural,android,64.7,2,0,0,39.58,3,53,0,0,1,
1491,5,ad_post,other,urban,ios,48.5,1,0,1,88.63,5,45,0,0,0,
1492,1,ad_post,other,metro,android,140.5,3,0,0,50.27,2,69,0,0,0,6.9
1493,1,message_send,phones,rural,android,34.4,2,0,1,128.91,4,40,0,0,0,26.5
1494,2,ad_post,bikes,rural,android,49.5,2,0,0,494.47,2,68,0,0,0,
1495,1,ad_post,fashion,urban,android,23.9,2,0,1,366.66,1,0,1,0,1,
1496,2,message_send,fashion,,android,50.2,2,1,1,79.02,1,77,0,0,1,21.7
1497,3,message_send,electronics,urban,ios,16.7,7,1,1,,2,37,0,0,0,9.5
1498,2,message_send,electronics,,android,28.3,4,1,1,,2,143,0,0,0,26.1
1499,4,ad_post,other,urban,android,52.0,3,0,0,78.17,2,167,0,0,1,
1500,1,message_send,furniture,urban,android,64.1,2,0,1,,1,131,0,0,0,
1501,4,ad_post,electronics,urban,android,38.4,1,0,2,125.79,1,102,0,0,0,10.8
1502,5,message_send,furniture,urban,android,71.7,2,0,0,133.19,5,182,1,0,0,5.0
1503,1,ad_post,electronics,metro,ios,152.4,0,0,1,499.34,3,170,0,0,0,3.1
1504,1,ad_post,electronics,metro,ios,185.6,2,0,0,,4,43,0,0,0,145.3
1505,4,ad_post,other,metro,ios,42.6,4,0,2,120.48,3,35,0,0,0,30.3
1506,5,message_send,other,metro,ios,9.3,5,0,1,1188.1,4,225,0,0,0,33.8
1507,3,ad_post,furniture,metro,android,23.4,2,0,1,510.17,2,132,0,0,1,74.2
1508,5,ad_post,fashion,metro,android,20.2,4,0,0,,2,24,0,0,0,13.3
1509,4,ad_post,fashion,metro,web,51.7,5,0,0,175.63,4,152,0,0,0,66.7
1510,5,ad_post,phones,,ios,78.6,2,0,1,249.43,4,0,0,1,0,7.7
1511,2,ad_post,fashion,metro,web,19.1,2,0,1,380.06,2,113,1,0,1,27.5
1512,1,ad_post,bikes,urban,android,43.5,2,0,0,56.03,2,27,0,0,0,48.2
1513,3,ad_post,fashion,metro,android,72.5,3,0,0,151.38,2,61,0,0,0,5.5
1514,5,message_send,other,,android,37.8,4,0,0,671.66,3,155,0,0,0,4.8
1515,3,ad_post,furniture,metro,web,11.6,7,0,0,136.15,5,65,0,0,0,23.8
1516,3,ad_post,other,metro,ios,50.7,2,0,0,181.59,4,68,0,0,0,6.1
1517,4,ad_post,phones,metro,android,40.9,5,0,1,84.54,3,45,0,0,0,7.0
1518,2,message_send,furniture,urban,ios,44.0,1,0,0,60.47,3,157,0,0,0,37.3
1519,3,ad_post,other,metro,web,22.9,4,0,1,255.62,2,26,0,1,0,3.6
1520,3,ad_post,fashion,,android,67.4,3,0,1,94.21,3,42,0,0,1,19.2
1521,4,ad_post,electronics,metro,android,69.9,4,0,1,403.52,1,162,0,0,1,38.3
1522,2,ad_post,bikes,rural,android,36.2,5,1,2,68.33,1,75,0,0,1,44.0
1523,2,message_send,fashion,metro,android,29.0,2,1,1,110.47,4,185,0,0,0,22.1
1524,4,message_send,electronics,rural,android,180.6,1,0,0,237.07,3,158,0,0,0,
1525,3,ad_post,other,urban,ios,298.9,2,0,1,155.52,4,43,0,1,0,29.9
1526,5,ad_post,phones,metro,ios,35.4,4,0,1,110.3,3,106,0,0,0,24.5
1527,1,message_send,fashion,rural,android,84.2,2,0,0,261.34,1,118,0,1,0,3.1
1528,4,ad_post,other,urban,android,16.3,3,0,2,354.14,7,73,0,0,1,8.6
1529,1,ad_post,furniture,urban,ios,56.6,2,0,1,174.77,1,63,0,1,0,3.5
1530,2,message_send,bikes,metro,android,63.0,2,0,0,225.31,1,187,0,0,0,40.4
1531,1,ad_post,electronics,rural,ios,55.6,4,0,0,254.41,3,98,0,0,0,30.5
1532,3,ad_post,phones,rural,android,124.9,3,0,0,374.98,2,64,0,0,0,6.8
1533,2,ad_post,bikes,metro,android,624.1,2,0,1,285.46,2,107,0,0,1,7.8
1534,4,ad_post,electronics,urban,ios,31.2,0,0,2,156.64,4,85,0,0,1,4.5
1535,5,ad_post,phones,urban,android,27.7,4,0,1,47.19,5,59,1,0,1,7.0
1536,3,ad_post,other,metro,ios,30.6,3,0,1,232.16,2,25,1,0,0,7.5
1537,4,message_send,electronics,rural,android,129.7,3,0,2,236.97,0,43,0,0,0,45.3
1538,2,ad_post,phones,urban,android,47.8,3,2,1,227.32,0,158,1,0,0,22.2
1539,1,message_send,bikes,metro,ios,76.8,2,0,0,71.21,0,126,0,0,0,1.7
